AS_ID	Gene_ID	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	MeanIncLevel_1	MeanIncLevel_2	pvalue	Log2FC	deltaPSI
ATP6V0A2_SE_190749	ATP6V0A2	chr12	+	123752282	123752402	123748574	123748785	123757926	123761754	0.76651724137931	0.939152173913044	2.43467596866758e-10	0.293040698448515	0.172634932533733
TMEM62_SE_275855	TMEM62	chr15	+	43146492	43146634	43138573	43138619	43148754	43148879	0.72851724137931	0.87795652173913	1.48813051409291e-08	0.269186380135288	0.14943928035982
MAPKAPK5_SE_52043	MAPKAPK5	chr12	+	111870270	111870360	111868752	111868861	111871084	111871180	0.695011494252874	0.802739130434783	3.76380426848816e-08	0.2078943874933	0.107727636181909
TRIP11_SE_211813	TRIP11	chr14	-	91995351	91995515	91993808	91993912	91999239	91999433	0.617149425287356	0.829347826086957	3.30680411509692e-11	0.426357451287371	0.2121984007996
AHCTF1_SE_175343	AHCTF1	chr1	-	246843794	246843928	246842693	246842776	246849614	246851442	0.567551724137931	0.719521739130435	1.46693752752822e-09	0.342286397011004	0.151970014992504
BCOR_SE_47023	BCOR	chrX	-	40071636	40071690	40070972	40071159	40072348	40075180	0.730609195402299	0.62304347826087	2.3757087348801e-08	-0.229767068167285	-0.107565717141429
BTN3A2_SE_80779	BTN3A2	chr6	+	26368182	26368267	26367974	26368050	26368564	26368912	0.402862068965517	0.297	1.42584445313923e-11	-0.439823045491865	-0.105862068965517
FIP1L1_SE_212122	FIP1L1	chr4	+	53379072	53379117	53377652	53377923	53379224	53379264	0.649689655172414	0.546434782608696	7.22514281268086e-09	-0.249701414273084	-0.103254872563718
USP8_SE_222416	USP8	chr15	+	50484274	50484361	50481480	50482065	50489800	50489881	0.603804597701149	0.494478260869565	1.52533851218459e-10	-0.288174646308855	-0.109326336831584
STRN4_SE_49959	STRN4	chr19	-	46733038	46733236	46730731	46730873	46738163	46738237	0.71083908045977	0.907586956521739	2.31405806215425e-10	0.352512875389665	0.196747876061969
MX2_SE_43904	MX2	chr21	+	41390564	41390703	41382409	41382564	41395586	41395785	0.712011494252874	0.838869565217391	4.77406986526575e-11	0.236545973935349	0.126858070964518
PTBP1_SE_249685	PTBP1	chr19	+	806407	806556	799412	799443	807868	807902	0.701655172413793	0.918326086956522	1.31170837758329e-10	0.388244334951704	0.216670914542729
TMEM39A_SE_178897	TMEM39A	chr3	-	119451208	119451317	119447017	119447172	119452446	119452530	0.531609195402299	0.216869565217391	8.09561953417499e-09	-1.29353845555701	-0.314739630184908
PARP2_SE_259797	PARP2	chr14	+	20356589	20356689	20356306	20356434	20357050	20357149	0.76448275862069	0.874869565217391	1.89795150777505e-07	0.194583975931355	0.110386806596702
SLC35C2_SE_5360	SLC35C2	chr20	-	46363085	46363222	46358386	46358958	46364370	46364458	0.257873563218391	0.0663260869565217	1.22725652197032e-09	-1.95901555919334	-0.191547476261869
PLSCR3_SE_185856	PLSCR3	chr17	-	7393600	7393836	7393466	7393509	7394103	7394267	0.53483908045977	0.654521739130435	1.61408105925112e-07	0.291336223914481	0.119682658670665
TMTC3_SE_28250	TMTC3	chr12	+	88174606	88174727	88172596	88172745	88176207	88176319	0.680804597701149	0.86895652173913	3.05773777406595e-08	0.352043213504862	0.188151924037981
CLN3_SE_143872	CLN3	chr16	-	28486346	28486490	28484005	28484118	28487455	28487541	0.706574712643678	0.883695652173913	1.49895185733178e-12	0.322707467975941	0.177120939530235
WHAMMP2_SE_281226	WHAMMP2	chr15	+	28745596	28745755	28744748	28744899	28745979	28746149	0.689252873563218	0.817	1.17125045563441e-10	0.245302701385021	0.127747126436782
ZC3H11A_SE_222127	ZC3H11A	chr1	+	203796292	203796496	203795622	203795775	203816925	203817124	0.759609195402299	0.947934782608696	1.03567161629996e-07	0.319530435863998	0.188325587206397
POLDIP3_SE_276991	POLDIP3	chr22	-	42601969	42602056	42599697	42599793	42602769	42603160	0.774206896551724	0.889934782608696	3.16558485651251e-09	0.200980455385121	0.115727886056971
RIPK3_SE_84540	RIPK3	chr14	-	24339456	24339597	24338421	24338567	24339806	24340036	0.718597701149425	0.888565217391304	2.82050351256827e-10	0.306293348552624	0.169967516241879
CHUK_SE_173868	CHUK	chr10	-	100219007	100219132	100218717	100218825	100219269	100219359	0.801068965517241	0.918565217391304	2.03670457038709e-08	0.197455702879769	0.117496251874063
EWSR1_SE_216879	EWSR1	chr22	+	29291564	29291599	29286922	29287134	29292136	29292169	0.685770114942529	0.824065217391304	9.84284035131856e-09	0.265033483650143	0.138295102448776
MMS19_SE_6683	MMS19	chr10	-	97468965	97469104	97468251	97468406	97469645	97469723	0.649747126436782	0.793326086956522	8.16151096981245e-12	0.288035641667979	0.14357896051974
MLXIP_SE_265588	MLXIP	chr12	+	122138423	122138551	122138193	122138295	122138814	122138938	0.660896551724138	0.843434782608696	8.36361104663688e-10	0.351852050076442	0.182538230884558
ICAM3_SE_162488	ICAM3	chr19	-	10335065	10335353	10334527	10334782	10335670	10335976	0.750379310344828	0.887130434782609	9.26628373110401e-10	0.241526189529628	0.136751124437781
CLUAP1_SE_155055	CLUAP1	chr16	+	3526411	3526484	3523157	3523299	3530567	3530675	0.767689655172414	0.889586956521739	5.99394808475994e-09	0.212612427327064	0.121897301349325
STARD4_SE_60960	STARD4	chr5	-	111501961	111502088	111501001	111501116	111506329	111506379	0.791471264367816	0.668804347826087	6.48640318591744e-10	-0.242952745702013	-0.122666916541729
ZDHHC13_SE_107351	ZDHHC13	chr11	+	19166301	19166385	19165051	19165145	19170410	19170568	0.744252873563218	0.878086956521739	6.0152587471857e-09	0.23857092949418	0.133834082958521
RABGGTB_SE_181892	RABGGTB	chr1	+	75789158	75789356	75787496	75787604	75789951	75790057	0.683298850574713	0.832565217391304	4.86527403162799e-09	0.2850465873899	0.149266366816592
MTMR12_SE_250241	MTMR12	chr5	-	32234961	32235129	32233772	32233934	32239000	32239173	0.756689655172414	0.856869565217391	1.73580840855899e-08	0.179373888534466	0.100179910044978
PKP4_SE_143361	PKP4	chr2	+	158669719	158669915	158666412	158666563	158673676	158673761	0.805126436781609	0.909	8.958377368153e-08	0.175064933062583	0.103873563218391
SCAP_SE_4335	SCAP	chr3	-	47425996	47426169	47422441	47422536	47435007	47435137	0.210977011494253	0.485195652173913	3.38309150500314e-08	1.20148081419876	0.27421864067966
SCD_SE_234568	SCD	chr10	+	100356531	100356764	100354426	100354632	100360733	100364831	0.749816091954023	0.912282608695652	4.279600033463e-08	0.282944026600641	0.162466516741629
HMOX2_SE_200638	HMOX2	chr16	+	4483636	4483754	4476339	4476487	4506894	4507012	0.344459770114943	0.644	2.87555938928418e-13	0.9027251897203	0.299540229885057
INPP5K_SE_12398	INPP5K	chr17	-	1515426	1515585	1513871	1513979	1515887	1516118	0.360942528735632	0.125173913043478	1.49056124043876e-10	-1.52783521378873	-0.235768615692154
SH3TC1_SE_64155	SH3TC1	chr4	+	8216956	8217167	8216110	8216257	8218270	8218347	0.673241379310345	0.834782608695652	2.31068610254072e-08	0.310276693172756	0.161541229385307
BFAR_SE_220777	BFAR	chr16	+	14648387	14648592	14644273	14644609	14661891	14662065	0.960620689655172	0.853673913043478	3.69784080997449e-09	-0.170281787972899	-0.106946776611694
NIPBL_SE_214110	NIPBL	chr5	+	37057185	37057332	37052365	37052566	37060843	37061018	0.650770114942529	0.826673913043478	1.21540679035802e-07	0.345170360847579	0.175903798100949
FAM204A_SE_221131	FAM204A	chr10	-	118341726	118341927	118336181	118336423	118342269	118342327	0.392011494252874	0.536673913043478	7.03618172411114e-12	0.453149805928306	0.144662418790605
ACSL3_SE_139001	ACSL3	chr2	+	222927016	222927189	222924455	222924595	222928861	222928936	0.444965517241379	0.740869565217391	2.94917660989913e-09	0.735526031028117	0.295904047976012
RNF146_SE_194332	RNF146	chr6	+	127282286	127282395	127280230	127280340	127286049	127286177	0.553367816091954	0.376173913043478	2.25182603821726e-08	-0.556838935020482	-0.177193903048476
PTPN7_SE_235066	PTPN7	chr1	-	202158117	202158248	202157738	202157823	202160544	202161588	0.835367816091954	0.948934782608696	4.08728947251426e-08	0.183897376235499	0.113566966516742
PTPN7_SE_235071	PTPN7	chr1	-	202158117	202158301	202157738	202157823	202160544	202161588	0.834	0.9485	4.42994978693141e-08	0.185600389966812	0.1145
FLVCR2_SE_61176	FLVCR2	chr14	+	75639351	75639462	75634909	75635013	75640954	75641060	0.369264367816092	0.627	9.05194449593411e-09	0.76381138669871	0.257735632183908
IFT88_SE_138355	IFT88	chr13	+	20567884	20567997	20567068	20567256	20574379	20574475	0.375965517241379	0.24895652173913	2.51812374501356e-07	-0.594706537878426	-0.127008995502249
SREK1_SE_91118	SREK1	chr5	+	66177516	66177658	66174945	66175041	66178718	66183616	0.755563218390805	0.87195652173913	1.85901603308352e-08	0.206703728340758	0.116393303348326
FOCAD_SE_104936	FOCAD	chr9	+	20978338	20978454	20976419	20976548	20981425	20981686	0.688080459770115	0.874565217391304	1.90849625212539e-08	0.34598869727088	0.186484757621189
GPR180_SE_209324	GPR180	chr13	+	94619149	94619330	94612189	94612390	94619467	94619517	0.473632183908046	0.619934782608696	2.6130715590772e-07	0.388349334120153	0.14630259870065
EWSR1_SE_216907	EWSR1	chr22	+	29291561	29291599	29286922	29287134	29292136	29292169	0.689804597701149	0.825065217391304	1.22954699273931e-08	0.258320417175398	0.135260619690155
SAT2_SE_170070	SAT2	chr17	-	7626942	7627044	7626752	7626793	7627142	7627226	0.531574712643678	0.717478260869565	1.14188765456674e-09	0.432662643416605	0.185903548225887
RNF19A_SE_261968	RNF19A	chr8	-	100264033	100264195	100261541	100261755	100264670	100264785	0.618850574712644	0.801630434782609	1.09622501231618e-07	0.373346179205327	0.182779860069965
ZMYND8_SE_82097	ZMYND8	chr20	-	47238895	47239138	47236325	47236516	47249286	47249439	0.290229885057471	0.669913043478261	5.73199658026993e-09	1.20677776022129	0.37968315842079
MTF2_SE_25677	MTF2	chr1	+	93120548	93120672	93119332	93119401	93127231	93127299	0.668873563218391	0.813782608695652	1.1160584359862e-08	0.282909924150807	0.144909045477261
ATXN2_SE_31094	ATXN2	chr12	-	111464661	111464715	111457213	111457359	111470107	111470240	0.798011494252874	0.587934782608696	3.38693717481948e-10	-0.440753395416686	-0.210076711644178
ATRIP_SE_263614	ATRIP	chr3	+	48457258	48457416	48454299	48454418	48459358	48459454	0.772137931034483	0.896130434782609	1.33019540931531e-07	0.214850149985502	0.123992503748126
TGM1_SE_259010	TGM1	chr14	-	24259074	24259249	24258534	24258673	24259703	24259811	0.576747126436782	0.855586956521739	2.44581099731528e-08	0.568975577795198	0.278839830084957
GMIP_SE_146556	GMIP	chr19	-	19635643	19635721	19635414	19635569	19636706	19636796	0.907344827586207	0.805260869565217	4.05152876089302e-08	-0.172194707685236	-0.10208395802099
PANK4_SE_41110	PANK4	chr1	-	2512887	2513039	2511627	2511683	2514001	2514089	0.329735632183908	0.636565217391304	5.68243348810686e-08	0.948998531495747	0.306829585207396
HELB_SE_253794	HELB	chr12	+	66313985	66314163	66309705	66310608	66315241	66315383	0.41967816091954	0.619804347826087	6.20217086879054e-10	0.562529484564053	0.200126186906547
YPEL5_SE_45509	YPEL5	chr2	+	30148244	30148541	30146883	30147062	30155849	30155910	0.289551724137931	0.517326086956522	7.60435022825784e-08	0.837252856080834	0.227774362818591
PRR5L_SE_205674	PRR5L	chr11	+	36451208	36451335	36446299	36446440	36462341	36465204	0.62983908045977	0.786608695652174	5.02483171705223e-10	0.320662857738719	0.156769615192404
LDLR_SE_220493	LDLR	chr19	+	11105219	11105600	11102663	11102786	11106564	11106687	0.624655172413793	0.846282608695652	1.86409986578127e-07	0.438079518792437	0.221627436281859
ACTR8_SE_102378	ACTR8	chr3	-	53876619	53876713	53875947	53876080	53877213	53877387	0.655528735632184	0.855434782608696	1.54948902565869e-10	0.383998845913604	0.199906046976512
LCOR_SE_69270	LCOR	chr10	+	96954952	96955834	96952102	96952196	96958411	96964441	0.743045977011494	0.899760869565217	4.71164518233773e-08	0.276090143435232	0.156714892553723
CDK19_SE_204396	CDK19	chr6	-	110632029	110632161	110627001	110627145	110638648	110638706	0.774586206896552	0.889369565217391	4.53740827366608e-08	0.199357224170663	0.11478335832084
EYA3_SE_86971	EYA3	chr1	-	27998283	27998351	27997319	27997378	27999959	28000049	0.536724137931034	0.415130434782609	6.45148261672754e-11	-0.370616066204206	-0.121593703148426
CPEB3_SE_158806	CPEB3	chr10	-	92143028	92143118	92111075	92111194	92144944	92145112	0.820655172413793	0.936934782608696	1.9073937356164e-08	0.191172479972787	0.116279610194903
GALE_SE_167496	GALE	chr1	-	23798886	23799012	23798614	23798730	23799365	23799570	0.496045977011494	0.676347826086957	3.30547756301998e-11	0.447291527723423	0.180301849075462
ZBTB49_SE_95330	ZBTB49	chr4	+	4306137	4306184	4301988	4303091	4313040	4313114	0.265609195402299	0.42704347826087	6.36818445506993e-09	0.685077867646899	0.161434282858571
GEMIN8_SE_74887	GEMIN8	chrX	-	14026139	14026221	14021463	14021511	14029776	14029916	0.76348275862069	0.571086956521739	2.42019378657337e-10	-0.418885143483444	-0.192395802098951
POLR3F_SE_35880	POLR3F	chr20	+	18471303	18471365	18468943	18469061	18472841	18472909	0.523827586206897	0.234282608695652	1.50982618365774e-09	-1.16084217418795	-0.289544977511244
HMGXB3_SE_237576	HMGXB3	chr5	+	150037399	150037527	150032453	150032603	150040747	150040879	0.766827586206897	0.867217391304348	8.606923720093e-10	0.17749145088718	0.100389805097451
SEPT2_SE_131585	SEPT2	chr2	+	241317498	241317599	241315186	241315610	241324215	241324241	0.768919540229885	0.62495652173913	1.57681764810846e-08	-0.299076817531102	-0.143963018490755
RIPK3_SE_84562	RIPK3	chr14	-	24339014	24339324	24338421	24338567	24339806	24340036	0.541471264367816	0.799891304347826	8.35743321889904e-10	0.562919191634805	0.25842003998001
AZIN1_SE_121623	AZIN1	chr8	-	102849998	102850144	102843550	102843747	102858012	102858150	0.452735632183908	0.320108695652174	2.68417499371484e-11	-0.500106989402141	-0.132626936531734
ASPH_SE_137572	ASPH	chr8	-	61638321	61638360	61637946	61638003	61642887	61642920	0.748206896551724	0.86845652173913	5.68067056288873e-08	0.215016359998185	0.120249625187406
RFX3_SE_228946	RFX3	chr9	-	3270370	3270525	3266207	3266305	3271002	3271118	0.759011494252874	0.910782608695652	7.6928458543556e-11	0.262985010050578	0.151771114442779
DSE_SE_22784	DSE	chr6	+	116433342	116433550	116430953	116431193	116435586	116438281	0.560172413793103	0.721891304347826	1.88135657848692e-09	0.365910687601762	0.161718890554723
APBA2_SE_211492	APBA2	chr15	+	29113875	29114016	29108269	29108389	29117061	29118313	0.80016091954023	0.935347826086957	2.71234179523522e-07	0.22521278905015	0.135186906546727
THAP9-AS1_SE_130175	THAP9-AS1	chr4	-	82897988	82898062	82893451	82894847	82900076	82900223	0.644563218390805	0.769739130434783	7.70424768231978e-08	0.256047725740609	0.125175912043978
PDZD8_SE_188652	PDZD8	chr10	-	117340979	117341102	117318871	117318974	117374355	117375467	0.751471264367816	0.884021739130435	1.11403366242037e-08	0.23436390986896	0.132550474762619
BECN1_SE_69494	BECN1	chr17	-	42811654	42811797	42810131	42810928	42814523	42814673	0.524896551724138	0.72054347826087	3.07915194234097e-09	0.457052366698815	0.195646926536732
FAM208A_SE_27863	FAM208A	chr3	-	56666259	56666384	56663540	56663572	56669699	56669791	0.860448275862069	0.964717391304348	5.17290392425363e-09	0.165017904505173	0.104269115442279
RGL1_SE_84627	RGL1	chr1	+	183900149	183900236	183897807	183897897	183902567	183902600	0.811045977011494	0.959	1.24891994439868e-07	0.241747114208572	0.147954022988506
CDK16_SE_39124	CDK16	chrX	+	47226278	47226402	47225964	47226027	47226582	47226703	0.638793103448276	0.83804347826087	3.00201798373673e-10	0.39167635667976	0.199250374812594
STRADA_SE_223692	STRADA	chr17	-	63707246	63707418	63706634	63706739	63710490	63710614	0.779425287356322	0.882978260869565	2.1110326087336e-09	0.179967180346964	0.103552973513243
SLC33A1_SE_29136	SLC33A1	chr3	-	155833856	155834041	155829687	155829903	155842431	155842619	0.646666666666667	0.837760869565217	1.24427153404586e-09	0.373516253282776	0.191094202898551
ZNF761_SE_241837	ZNF761	chr19	+	53446226	53446337	53431973	53432028	53447195	53447283	0.675793103448276	0.8055	2.24877555409656e-08	0.253302961235309	0.129706896551724
ELMO2_SE_138930	ELMO2	chr20	-	46393528	46393601	46393092	46393143	46394048	46394089	0.724931034482759	0.825021739130435	2.20583290689466e-09	0.186588382088658	0.100090704647676
FAM208A_SE_27862	FAM208A	chr3	-	56666259	56666384	56663540	56663572	56668396	56668558	0.725712643678161	0.860347826086956	1.67284679785493e-09	0.245521632814722	0.134635182408796
CD55_SE_133719	CD55	chr1	+	207340390	207340508	207337328	207337409	207359545	207360966	0.338275862068966	0.675586956521739	5.39179483233893e-08	0.997941238259657	0.337311094452774
FAM208A_SE_27814	FAM208A	chr3	-	56648984	56649057	56646521	56647223	56660730	56660834	0.682804597701149	0.835869565217391	8.77966874133484e-09	0.291805059042508	0.153064967516242
CLK3_SE_236612	CLK3	chr15	+	74620008	74620225	74614993	74615898	74622493	74622560	0.71851724137931	0.923152173913043	1.98015808093201e-08	0.36154570799645	0.204634932533733
MS4A7_SE_110627	MS4A7	chr11	+	60392684	60392786	60389389	60389596	60393786	60395953	0.662862068965517	0.768586956521739	1.47133696806802e-08	0.213499793309859	0.105724887556222
SENP5_SE_134736	SENP5	chr3	+	196927795	196927879	196903532	196903610	196929632	196929683	0.824977011494253	0.949847826086957	1.87879129606131e-09	0.203342481307778	0.124870814592704
SLC12A6_SE_217021	SLC12A6	chr15	-	34242101	34242221	34241232	34241337	34243973	34244072	0.755724137931034	0.886217391304348	3.33371386157255e-08	0.229800935429143	0.130493253373313
ZNF202_SE_269589	ZNF202	chr11	-	123727475	123727595	123723926	123726991	123728132	123728262	0.705494252873563	0.815913043478261	4.1884196174384e-08	0.209781073795401	0.110418790604698
PCIF1_SE_11472	PCIF1	chr20	+	45945710	45945883	45944867	45945030	45946028	45946115	0.721206896551724	0.874347826086956	7.33394686186817e-09	0.277794122731876	0.153140929535232
SCYL3_SE_14022	SCYL3	chr1	-	169855795	169855957	169854269	169854964	169859040	169859212	0.416229885057471	0.255	9.62541973147824e-08	-0.706883306351337	-0.161229885057471
EIF6_SE_273306	EIF6	chr20	-	35280653	35280822	35279941	35280118	35284175	35284261	0.675	0.810847826086956	4.90433299121271e-08	0.264543683365043	0.135847826086956
ZNF550_SE_207571	ZNF550	chr19	-	57544236	57544583	57541835	57543243	57546456	57547993	0.76848275862069	0.473152173913043	2.57573466059119e-09	-0.699708638692613	-0.295330584707646
MYBL1_SE_25572	MYBL1	chr8	-	66566063	66566243	66562174	66564825	66566683	66566788	0.315471264367816	0.42945652173913	1.86955820840356e-12	0.445003480981087	0.113985257371314
ARHGAP12_SE_26413	ARHGAP12	chr10	-	31854065	31854206	31852516	31852597	31861394	31861658	0.513206896551724	0.648195652173913	2.2411819929958e-10	0.336888785980052	0.134988755622189
FAM126A_SE_245721	FAM126A	chr7	-	22976692	22976808	22976209	22976305	22977340	22977421	0.676448275862069	0.836608695652174	8.20209185155741e-09	0.306573369565587	0.160160419790105
GPR155_SE_228207	GPR155	chr2	-	174483009	174483158	174481496	174481987	174486872	174487088	0.521103448275862	0.358108695652174	1.42002245934398e-07	-0.54117225065239	-0.162994752623688
PIKFYVE_SE_110389	PIKFYVE	chr2	+	208304845	208305013	208304170	208304318	208312235	208312295	0.377425287356322	0.536673913043478	7.3361988351746e-09	0.507854676241752	0.159248625687156
INTS7_SE_90652	INTS7	chr1	-	211944783	211944969	211940398	211942111	211952568	211952701	0.688137931034483	0.862086956521739	1.99194952552574e-07	0.325135628532461	0.173949025487256
NFS1_SE_207192	NFS1	chr20	-	35675044	35675202	35674511	35674617	35680736	35680871	0.54951724137931	0.730021739130435	2.05252516856425e-09	0.409774679112751	0.180504497751124
KIF21A_SE_276716	KIF21A	chr12	-	39301479	39301679	39293227	39294517	39302964	39303135	0.649540229885057	0.850391304347826	4.39519842117757e-09	0.388707961592526	0.200851074462769
AARSD1_SE_112	AARSD1	chr17	-	42953723	42953778	42951799	42951894	42955157	42955224	0.724896551724138	0.906130434782609	1.85081056130929e-07	0.321943610669735	0.181233883058471
POLR2J2_SE_193843	POLR2J2	chr7	-	102667089	102667264	102666076	102666163	102668914	102669004	0.49048275862069	0.674326086956522	1.15317437714505e-07	0.459243986870378	0.183843328335832
CD44_SE_43490	CD44	chr11	+	35198120	35198246	35189834	35190065	35208104	35208206	0.173045977011494	0.299978260869565	2.19095912192128e-07	0.793702551825687	0.126932283858071
POC5_SE_121443	POC5	chr5	-	75692395	75692500	75690382	75690562	75694654	75694831	0.692620689655172	0.861347826086956	1.55337521025679e-07	0.314530454992613	0.168727136431784
POLB_SE_265173	POLB	chr8	+	42339011	42339069	42338454	42338685	42344952	42345019	0.548436781609195	0.653282608695652	4.19037385021932e-10	0.252381903136934	0.104845827086457
HMGCS1_SE_73303	HMGCS1	chr5	-	43298008	43298134	43297001	43297166	43298517	43298975	0.681666666666667	0.836695652173913	1.55980644242422e-07	0.295636500917254	0.155028985507246
HNRNPH3_SE_134575	HNRNPH3	chr10	+	68338502	68338642	68337198	68337333	68339139	68339226	0.637666666666667	0.80695652173913	2.47622609328041e-08	0.339688476332965	0.169289855072464
MPPE1_SE_85127	MPPE1	chr18	-	11885675	11885816	11883470	11884627	11886916	11887025	0.69635632183908	0.849652173913043	1.66631634724359e-07	0.287046644869487	0.153295852073963
BCL11B_SE_48124	BCL11B	chr14	-	99231344	99231557	99169287	99176195	99257470	99257839	0.134701149425287	0.299565217391304	1.02035324377659e-11	1.15310796017212	0.164864067966017
NR1H2_SE_115961	NR1H2	chr19	+	50376718	50376826	50376422	50376576	50377586	50377648	0.696712643678161	0.851804347826087	9.01406546263725e-10	0.289958348774889	0.155091704147926
EPT1_SE_216988	EPT1	chr2	+	26386353	26386536	26384958	26385139	26389004	26395891	0.452114942528736	0.726391304347826	4.56441668109441e-09	0.684057332256013	0.27427636181909
TNRC6B_SE_224031	TNRC6B	chr22	+	40270121	40270280	40264687	40267036	40273424	40273600	0.50535632183908	0.396586956521739	1.99069795250482e-08	-0.349663747850149	-0.108769365317341
TBCE_SE_159886	TBCE	chr1	+	235430704	235430804	235427139	235427239	235434203	235434280	0.675344827586207	0.856195652173913	2.55540806590029e-08	0.342316186503411	0.180850824587706
PSMD13_SE_258731	PSMD13	chr11	+	251545	251626	250802	250865	252504	252984	0.762540229885057	0.882608695652174	2.82233111970391e-09	0.210960508254292	0.120068465767116
JKAMP_SE_10345	JKAMP	chr14	+	59486730	59486804	59484442	59484593	59487673	59487828	0.712919540229885	0.82345652173913	3.11719881550489e-09	0.207953214130619	0.110536981509245
VPS33B_SE_103625	VPS33B	chr15	-	91006651	91006729	91005972	91006059	91006949	91007046	0.624620689655172	0.836478260869565	6.9962384491285e-08	0.421347689394728	0.211857571214393
SMC5_SE_87889	SMC5	chr9	+	70346604	70346649	70344143	70344269	70347065	70347161	0.806896551724138	0.682913043478261	5.4208205453555e-11	-0.240681835148875	-0.123983508245877
WDR33_SE_251747	WDR33	chr2	-	127713582	127714021	127709692	127709856	127717154	127717263	0.79316091954023	0.90995652173913	8.96175272316022e-08	0.198184018987568	0.116795602198901
ZNF266_SE_205198	ZNF266	chr19	-	9433667	9433786	9420064	9420218	9434074	9434235	0.753563218390805	0.856652173913043	8.31681013030453e-09	0.184980998061705	0.103088955522239
METTL22_SE_225927	METTL22	chr16	+	8644556	8644725	8642462	8642565	8646107	8646222	0.403551724137931	0.674608695652174	3.30953652453034e-08	0.741297315856251	0.271056971514243
TEP1_SE_254727	TEP1	chr14	-	20372732	20372857	20371488	20371632	20373010	20373147	0.500850574712644	0.612	3.51905421255695e-08	0.289151403340805	0.111149425287356
ACVR1B_SE_79449	ACVR1B	chr12	+	51986817	51986942	51980968	51981199	51991862	51991993	0.843172413793103	0.966847826086957	9.3397101057729e-10	0.197461172347598	0.123675412293853
ZMYND8_SE_82100	ZMYND8	chr20	-	47238757	47239138	47236325	47236516	47249286	47249439	0.31451724137931	0.634760869565217	1.56491033487552e-07	1.01307408888911	0.320243628185907
KCTD20_SE_278117	KCTD20	chr6	+	36479120	36479223	36470051	36470257	36479590	36479711	0.776172413793103	0.89545652173913	2.7351465445956e-08	0.206246226148963	0.119284107946027
STK38L_SE_14090	STK38L	chr12	+	27315014	27315117	27314503	27314658	27315288	27315350	0.655275862068965	0.81945652173913	5.84198251369087e-08	0.322565016482076	0.164180659670165
EIF3M_SE_53174	EIF3M	chr11	+	32588593	32588732	32583766	32583929	32589546	32589641	0.326505747126437	0.157652173913043	9.4173114041915e-10	-1.05036332227839	-0.168853573213393
GCLM_SE_270400	GCLM	chr1	-	93896617	93896820	93894613	93894728	93897838	93897898	0.71448275862069	0.851347826086956	2.71441595412506e-07	0.252849481181832	0.136865067466267
CDC7_SE_185533	CDC7	chr1	+	91501687	91501831	91500846	91500948	91507853	91507937	0.660574712643678	0.839347826086957	6.32495688765158e-09	0.345547044898164	0.178773113443278
TUFT1_SE_234964	TUFT1	chr1	+	151562090	151562165	151540304	151540426	151562584	151562686	0.370620689655172	0.193673913043478	7.49142421475441e-08	-0.936313778255687	-0.176946776611694
IPPK_SE_63662	IPPK	chr9	-	92649452	92649574	92648058	92648148	92652572	92652639	0.82351724137931	0.945347826086957	2.42386894312655e-09	0.199046389379523	0.121830584707646
TRIO_SE_220549	TRIO	chr5	+	14507121	14507260	14504392	14504593	14507879	14509349	0.727137931034483	0.845913043478261	2.99342142264422e-08	0.218280312208697	0.118775112443778
ZBTB8OS_SE_272603	ZBTB8OS	chr1	-	32633950	32634110	32621215	32621948	32650432	32650590	0.766172413793103	0.940565217391304	3.62879817548929e-09	0.295858899398669	0.174392803598201
DICER1_SE_28465	DICER1	chr14	-	95131508	95131639	95130057	95130192	95132514	95132677	0.618413793103448	0.753021739130435	2.75962090755794e-08	0.284119017444016	0.134607946026987
ZDHHC20_SE_179301	ZDHHC20	chr13	-	21378660	21378738	21372570	21376655	21381433	21381549	0.176942528735632	0.282760869565217	2.69406858474099e-10	0.676301637346739	0.105818340829585
FAM104A_SE_200313	FAM104A	chr17	-	73212677	73212740	73207352	73209768	73227164	73227264	0.726620689655172	0.579065217391304	9.14537525730634e-10	-0.327476604033616	-0.147555472263868
AMBRA1_SE_76914	AMBRA1	chr11	-	46512726	46512813	46508190	46508370	46541944	46543398	0.564666666666667	0.709108695652174	5.45386054176341e-09	0.328607318937476	0.144442028985507
SEC24C_SE_194873	SEC24C	chr10	+	73765799	73765915	73765450	73765589	73766085	73766210	0.737954022988506	0.884152173913043	3.60244928044253e-09	0.260763762937303	0.146198150924538
OTUD3_SE_87796	OTUD3	chr1	+	19906431	19906616	19904890	19904987	19907569	19912944	0.434954022988506	0.625652173913044	3.55382260012447e-12	0.524497917506092	0.190698150924538
YEATS2_SE_60449	YEATS2	chr3	+	183803255	183803335	183801454	183801528	183803986	183804188	0.552183908045977	0.698826086956522	1.61384735814065e-07	0.339784619639359	0.146642178910545
RWDD3_SE_153813	RWDD3	chr1	+	95239776	95239909	95234154	95234315	95244210	95244698	0.146425287356322	0.254978260869565	9.36923312615614e-08	0.800209524229953	0.108552973513243
CCDC174_SE_123597	CCDC174	chr3	+	14667423	14667518	14666804	14666947	14668048	14668181	0.621103448275862	0.762782608695652	1.59271606808711e-07	0.296438373402308	0.14167916041979
TMEM260_SE_266201	TMEM260	chr14	+	56621530	56621702	56618593	56618763	56625381	56625530	0.446781609195402	0.567304347826087	1.79992036709628e-09	0.34455311927704	0.120522738630685
